Date,DJSI-US,food inflation index (cpi),D3,D4,D5,D6,Crude
7/10/2012,103.67,#N/A,#N/A,#N/A,#N/A,#N/A,99.15
7/11/2012,103.64,#N/A,#N/A,#N/A,#N/A,#N/A,99.23
7/12/2012,103.24,#N/A,#N/A,#N/A,#N/A,#N/A,99.18
7/13/2012,104.89,#N/A,#N/A,#N/A,#N/A,#N/A,101.91
7/16/2012,104.59,#N/A,#N/A,1.2,0.75,0.01,102.1
7/17/2012,105.36,#N/A,#N/A,#N/A,#N/A,#N/A,104.21
7/18/2012,106.23,#N/A,#N/A,#N/A,#N/A,#N/A,105.92
7/19/2012,106.32,#N/A,#N/A,#N/A,#N/A,#N/A,107.79
7/20/2012,105.24,#N/A,#N/A,#N/A,#N/A,#N/A,106.98
7/23/2012,104.29,#N/A,#N/A,1.19,0.86,0.01,103.91
7/24/2012,103.2,#N/A,#N/A,#N/A,#N/A,#N/A,103.57
7/25/2012,103.54,#N/A,#N/A,#N/A,#N/A,#N/A,102.35
7/26/2012,105.36,#N/A,#N/A,#N/A,#N/A,#N/A,104.77
7/27/2012,107.06,#N/A,#N/A,#N/A,#N/A,#N/A,106.3
7/30/2012,107.04,#N/A,#N/A,0.98,0.68,0.04,106.54
7/31/2012,106.59,#N/A,#N/A,#N/A,#N/A,#N/A,105.93
8/1/2012,106.39,95.59,#N/A,#N/A,#N/A,#N/A,106.78
8/2/2012,105.59,#N/A,#N/A,#N/A,#N/A,#N/A,107.55
8/3/2012,107.51,#N/A,#N/A,#N/A,#N/A,#N/A,109.57
8/6/2012,107.81,#N/A,#N/A,1.02,0.74,0.01,110.01
8/7/2012,108.45,#N/A,#N/A,#N/A,#N/A,#N/A,112.39
8/8/2012,108.6,#N/A,#N/A,#N/A,#N/A,#N/A,113.42
8/9/2012,108.67,#N/A,#N/A,#N/A,#N/A,#N/A,113.52
8/10/2012,109.09,#N/A,#N/A,#N/A,#N/A,#N/A,113.13
8/13/2012,108.77,#N/A,#N/A,0.9,0.56,0.01,114.48
8/14/2012,108.58,#N/A,#N/A,#N/A,#N/A,#N/A,113.9
8/16/2012,109.34,#N/A,#N/A,#N/A,#N/A,#N/A,116.12
8/17/2012,109.34,#N/A,#N/A,#N/A,#N/A,#N/A,115.2
8/21/2012,108.94,#N/A,#N/A,#N/A,#N/A,#N/A,116.03
8/22/2012,108.69,#N/A,#N/A,#N/A,#N/A,#N/A,115.77
8/23/2012,107.83,#N/A,#N/A,#N/A,#N/A,#N/A,117.45
8/24/2012,108.5,#N/A,#N/A,#N/A,#N/A,#N/A,115.76
8/27/2012,108.28,#N/A,#N/A,1.05,0.7,0.06,113.74
8/28/2012,108.11,#N/A,#N/A,#N/A,#N/A,#N/A,112.62
8/29/2012,108.18,#N/A,#N/A,#N/A,#N/A,#N/A,112.53
8/30/2012,107.44,#N/A,#N/A,#N/A,#N/A,#N/A,112.28
8/31/2012,107.99,#N/A,#N/A,#N/A,#N/A,#N/A,113.93
9/3/2012,107.99,#N/A,#N/A,0.84,0.68,0.03,113.93
9/4/2012,107.76,#N/A,#N/A,#N/A,#N/A,#N/A,114.98
9/5/2012,107.74,#N/A,#N/A,#N/A,#N/A,#N/A,113.32
9/6/2012,109.96,#N/A,#N/A,#N/A,#N/A,#N/A,114.5
9/7/2012,110.25,#N/A,#N/A,#N/A,#N/A,#N/A,113.64
9/10/2012,109.84,#N/A,#N/A,0.91,0.48,0.04,113.84
9/11/2012,110.24,#N/A,#N/A,#N/A,#N/A,#N/A,114.86
9/12/2012,110.5,#N/A,#N/A,#N/A,#N/A,#N/A,114.86
9/13/2012,112.06,#N/A,#N/A,#N/A,#N/A,#N/A,116
9/14/2012,112.22,#N/A,#N/A,#N/A,#N/A,#N/A,117.48
9/17/2012,111.92,#N/A,#N/A,1.07,0.39,0.01,116.7
9/18/2012,111.85,#N/A,#N/A,#N/A,#N/A,#N/A,113.29
9/20/2012,112.13,#N/A,#N/A,#N/A,#N/A,#N/A,109.41
9/21/2012,112.1,#N/A,#N/A,#N/A,#N/A,#N/A,111.27
9/24/2012,111.87,#N/A,#N/A,0.89,0.7,0.03,109.2
9/25/2012,110.97,#N/A,#N/A,#N/A,#N/A,#N/A,110.77
9/26/2012,110.43,#N/A,#N/A,#N/A,#N/A,#N/A,108.99
9/27/2012,111.25,#N/A,#N/A,#N/A,#N/A,#N/A,111.45
9/28/2012,110.81,#N/A,#N/A,#N/A,#N/A,#N/A,111.36
10/1/2012,111.14,95.88,#N/A,0.83,0.58,0.01,112.58
10/3/2012,111.24,#N/A,#N/A,#N/A,#N/A,#N/A,109.32
10/4/2012,111.96,#N/A,#N/A,#N/A,#N/A,#N/A,110.48
10/5/2012,112.08,#N/A,#N/A,#N/A,#N/A,#N/A,112.17
10/8/2012,111.83,#N/A,#N/A,0.79,0.63,0.01,112.6
10/9/2012,110.79,#N/A,#N/A,#N/A,#N/A,#N/A,114.32
10/10/2012,109.76,#N/A,#N/A,#N/A,#N/A,#N/A,116.11
10/11/2012,109.77,#N/A,#N/A,#N/A,#N/A,#N/A,116.18
10/12/2012,109.54,#N/A,#N/A,#N/A,#N/A,#N/A,115.17
10/15/2012,110.52,#N/A,#N/A,0.65,0.59,0.01,115
10/16/2012,111.64,#N/A,#N/A,#N/A,#N/A,#N/A,115
10/17/2012,111.95,#N/A,#N/A,#N/A,#N/A,#N/A,113.49
10/18/2012,111.81,#N/A,#N/A,#N/A,#N/A,#N/A,112.58
10/19/2012,109.85,#N/A,#N/A,#N/A,#N/A,#N/A,111.89
10/22/2012,109.74,#N/A,#N/A,0.61,0.39,0.01,109.62
10/23/2012,108.09,#N/A,#N/A,#N/A,#N/A,#N/A,107.53
10/25/2012,108.23,#N/A,#N/A,#N/A,#N/A,#N/A,107.64
10/26/2012,108.16,#N/A,#N/A,#N/A,#N/A,#N/A,108.9
10/29/2012,108.16,#N/A,#N/A,0.59,0.62,0.01,109.33
10/30/2012,108.16,#N/A,#N/A,#N/A,#N/A,#N/A,109.4
10/31/2012,108.31,#N/A,#N/A,#N/A,#N/A,#N/A,109.89
11/1/2012,109.55,95.78,#N/A,#N/A,#N/A,#N/A,108.84
11/2/2012,108.61,#N/A,#N/A,#N/A,#N/A,#N/A,106.79
11/5/2012,108.83,#N/A,#N/A,0.45,0.5,0.01,105.59
11/6/2012,109.75,#N/A,#N/A,#N/A,#N/A,#N/A,109.27
11/7/2012,107.15,#N/A,#N/A,#N/A,#N/A,#N/A,108.21
11/8/2012,105.87,#N/A,#N/A,#N/A,#N/A,#N/A,107.23
11/9/2012,105.86,#N/A,#N/A,#N/A,#N/A,#N/A,108.61
11/12/2012,105.81,#N/A,#N/A,0.49,0.45,0.01,110.23
11/13/2012,105.19,#N/A,#N/A,#N/A,#N/A,#N/A,108.82
11/15/2012,103.75,#N/A,#N/A,#N/A,#N/A,#N/A,110.07
11/16/2012,104.09,#N/A,#N/A,#N/A,#N/A,#N/A,106.81
11/19/2012,105.81,#N/A,#N/A,0.47,0.29,0.01,110.06
11/20/2012,105.64,#N/A,#N/A,#N/A,#N/A,#N/A,110.01
11/21/2012,105.96,#N/A,#N/A,#N/A,#N/A,#N/A,110.81
11/22/2012,105.96,#N/A,#N/A,#N/A,#N/A,#N/A,110.81
11/23/2012,107.4,#N/A,#N/A,#N/A,#N/A,#N/A,110.14
11/26/2012,107.05,#N/A,#N/A,0.44,0.38,0.01,110.18
11/27/2012,106.32,#N/A,#N/A,#N/A,#N/A,#N/A,109.33
11/29/2012,107.42,#N/A,#N/A,#N/A,#N/A,#N/A,110.47
11/30/2012,107.39,#N/A,#N/A,#N/A,#N/A,#N/A,110.84
12/3/2012,106.82,#N/A,#N/A,0.46,0.52,0.01,111.27
12/4/2012,106.72,#N/A,#N/A,#N/A,#N/A,#N/A,109.99
12/5/2012,107.39,#N/A,#N/A,#N/A,#N/A,#N/A,108.96
12/6/2012,107.8,#N/A,#N/A,#N/A,#N/A,#N/A,108.01
12/7/2012,108.29,#N/A,#N/A,#N/A,#N/A,#N/A,107.16
12/10/2012,108.47,#N/A,#N/A,0.48,0.54,0.04,108.25
12/11/2012,109.28,#N/A,#N/A,#N/A,#N/A,#N/A,107.6
12/12/2012,109.4,#N/A,#N/A,#N/A,#N/A,#N/A,110.17
12/13/2012,108.77,#N/A,#N/A,#N/A,#N/A,#N/A,110.18
12/14/2012,108.46,#N/A,#N/A,#N/A,#N/A,#N/A,109.28
12/17/2012,109.46,#N/A,#N/A,0.45,0.41,0.01,109.35
12/18/2012,110.56,#N/A,#N/A,#N/A,#N/A,#N/A,109.96
12/19/2012,109.72,#N/A,#N/A,#N/A,#N/A,#N/A,109.95
12/20/2012,110.18,#N/A,#N/A,#N/A,#N/A,#N/A,110.57
12/21/2012,109.07,#N/A,#N/A,#N/A,#N/A,#N/A,109.13
12/24/2012,108.69,#N/A,#N/A,0.6,0.53,0.01,108.44
12/26/2012,108.35,#N/A,#N/A,#N/A,#N/A,#N/A,110.72
12/27/2012,108.18,#N/A,#N/A,#N/A,#N/A,#N/A,110.04
12/28/2012,106.86,#N/A,#N/A,#N/A,#N/A,#N/A,110.05
12/31/2012,108.44,#N/A,#N/A,0.51,0.53,0.01,110.8
1/1/2013,111.05,96.67,#N/A,#N/A,#N/A,#N/A,110.8
1/2/2013,110.89,#N/A,#N/A,#N/A,#N/A,#N/A,112.98
1/3/2013,111.32,#N/A,#N/A,#N/A,#N/A,#N/A,113.03
1/4/2013,111.32,#N/A,#N/A,#N/A,#N/A,#N/A,112.58
1/7/2013,110.5,#N/A,#N/A,0.5,0.37,0.01,112.49
1/8/2013,110.82,#N/A,#N/A,#N/A,#N/A,#N/A,113.03
1/9/2013,111.63,#N/A,#N/A,#N/A,#N/A,#N/A,113.07
1/10/2013,111.91,#N/A,#N/A,#N/A,#N/A,#N/A,112.97
1/11/2013,111.91,#N/A,#N/A,#N/A,#N/A,#N/A,110.3
1/14/2013,112.31,#N/A,#N/A,0.37,0.42,0.01,111.32
1/15/2013,112.25,#N/A,#N/A,#N/A,#N/A,#N/A,111.72
1/16/2013,112.93,#N/A,#N/A,#N/A,#N/A,#N/A,110.97
1/17/2013,113.68,#N/A,#N/A,#N/A,#N/A,#N/A,111.01
1/18/2013,113.68,#N/A,#N/A,#N/A,#N/A,#N/A,111.71
1/21/2013,114.06,#N/A,#N/A,0.36,0.3,0.08,111.71
1/22/2013,114.27,#N/A,#N/A,#N/A,#N/A,#N/A,112.72
1/23/2013,114.78,#N/A,#N/A,#N/A,#N/A,#N/A,113.68
1/24/2013,115.65,#N/A,#N/A,#N/A,#N/A,#N/A,114.59
1/25/2013,115.65,#N/A,#N/A,#N/A,#N/A,#N/A,113.88
1/28/2013,116.08,#N/A,#N/A,0.39,0.3,0.02,113.92
1/29/2013,115.59,#N/A,#N/A,#N/A,#N/A,#N/A,115.22
1/30/2013,115.16,#N/A,#N/A,#N/A,#N/A,#N/A,115.42
1/31/2013,116.28,#N/A,#N/A,#N/A,#N/A,#N/A,115.55
2/1/2013,116.28,96.54,#N/A,#N/A,#N/A,#N/A,115.55
2/4/2013,115.95,#N/A,#N/A,0.38,0.42,0.02,116.06
2/5/2013,115.94,#N/A,#N/A,#N/A,#N/A,#N/A,117.03
2/6/2013,115.52,#N/A,#N/A,#N/A,#N/A,#N/A,116.61
2/7/2013,116,#N/A,#N/A,#N/A,#N/A,#N/A,117.17
2/8/2013,116,#N/A,#N/A,#N/A,#N/A,#N/A,118.9
2/11/2013,116.33,#N/A,#N/A,0.41,0.42,0.01,118.29
2/12/2013,116.38,#N/A,#N/A,#N/A,#N/A,#N/A,117.89
2/13/2013,116.52,#N/A,#N/A,#N/A,#N/A,#N/A,118.43
2/14/2013,116.51,#N/A,#N/A,#N/A,#N/A,#N/A,118.48
2/15/2013,116.51,#N/A,#N/A,#N/A,#N/A,#N/A,117.4
2/18/2013,117.42,#N/A,#N/A,0.51,0.49,0.02,117.4
2/19/2013,116.22,#N/A,#N/A,#N/A,#N/A,#N/A,117.04
2/20/2013,115.5,#N/A,#N/A,#N/A,#N/A,#N/A,116.23
2/21/2013,116.42,#N/A,#N/A,#N/A,#N/A,#N/A,114.19
2/22/2013,116.42,#N/A,#N/A,#N/A,#N/A,#N/A,113.74
2/25/2013,115.14,#N/A,#N/A,0.32,0.3,0.24,114.55
2/26/2013,116.5,#N/A,#N/A,#N/A,#N/A,#N/A,112.96
2/27/2013,116.36,#N/A,#N/A,#N/A,#N/A,#N/A,112.24
2/28/2013,116.67,#N/A,#N/A,#N/A,#N/A,#N/A,112.2
3/1/2013,116.67,96.46,#N/A,#N/A,#N/A,#N/A,110.14
3/4/2013,118.19,#N/A,#N/A,0.6,0.45,0.41,109.9
3/5/2013,118.45,#N/A,#N/A,#N/A,#N/A,#N/A,110.42
3/6/2013,118.48,#N/A,#N/A,#N/A,#N/A,#N/A,110.27
3/7/2013,119.02,#N/A,#N/A,#N/A,#N/A,#N/A,110.42
3/8/2013,119.02,#N/A,#N/A,#N/A,#N/A,#N/A,108.91
3/11/2013,119.23,#N/A,#N/A,0.69,0.61,0.39,108.64
3/12/2013,119.39,#N/A,#N/A,#N/A,#N/A,#N/A,108.48
3/13/2013,120.13,#N/A,#N/A,#N/A,#N/A,#N/A,107.51
3/14/2013,119.75,#N/A,#N/A,#N/A,#N/A,#N/A,108.1
3/15/2013,119.75,#N/A,#N/A,#N/A,#N/A,#N/A,109.32
3/18/2013,118.79,#N/A,#N/A,0.68,0.47,0.45,108.54
3/19/2013,119.62,#N/A,#N/A,#N/A,#N/A,#N/A,106.91
3/20/2013,118.64,#N/A,#N/A,#N/A,#N/A,#N/A,108.27
3/21/2013,119.53,#N/A,#N/A,#N/A,#N/A,#N/A,106.41
3/22/2013,119.53,#N/A,#N/A,#N/A,#N/A,#N/A,106.51
3/25/2013,119.96,#N/A,#N/A,0.6,0.49,0.4,106.66
3/26/2013,120,#N/A,#N/A,#N/A,#N/A,#N/A,107.1
3/28/2013,120.5,#N/A,#N/A,#N/A,#N/A,#N/A,108.46
4/1/2013,120.94,96.56,#N/A,0.61,0.47,0.45,108.76
4/2/2013,119.74,#N/A,#N/A,#N/A,#N/A,#N/A,109.66
4/3/2013,120.18,#N/A,#N/A,#N/A,#N/A,#N/A,107.82
4/4/2013,119.66,#N/A,#N/A,#N/A,#N/A,#N/A,105.09
4/5/2013,119.66,#N/A,#N/A,#N/A,#N/A,#N/A,103.98
4/8/2013,120.71,#N/A,#N/A,0.75,0.53,0.5,103.16
4/9/2013,122.2,#N/A,#N/A,#N/A,#N/A,#N/A,104.08
4/10/2013,122.37,#N/A,#N/A,#N/A,#N/A,#N/A,104.8
4/11/2013,122.1,#N/A,#N/A,#N/A,#N/A,#N/A,103.62
4/12/2013,119.6,#N/A,#N/A,#N/A,#N/A,#N/A,100.58
4/15/2013,121.07,#N/A,#N/A,0.67,0.63,0.4,99.32
4/16/2013,119.76,#N/A,#N/A,#N/A,#N/A,#N/A,97.88
4/17/2013,119.33,#N/A,#N/A,#N/A,#N/A,#N/A,96.84
4/18/2013,119.76,#N/A,#N/A,#N/A,#N/A,#N/A,97.48
4/22/2013,121.74,#N/A,#N/A,0.67,0.69,0.59,99.07
4/23/2013,121.48,#N/A,#N/A,#N/A,#N/A,#N/A,99.25
4/25/2013,121.83,#N/A,#N/A,#N/A,#N/A,#N/A,101.62
4/26/2013,122.96,#N/A,#N/A,#N/A,#N/A,#N/A,102.39
4/29/2013,123.21,#N/A,#N/A,0.72,0.76,0.45,102.88
4/30/2013,122.04,#N/A,#N/A,#N/A,#N/A,#N/A,101.53
5/2/2013,124.16,#N/A,#N/A,#N/A,#N/A,#N/A,100.32
5/3/2013,124.05,#N/A,#N/A,#N/A,#N/A,#N/A,104.6
5/6/2013,124.68,#N/A,#N/A,0.76,0.49,0.53,105
5/7/2013,125.19,#N/A,#N/A,#N/A,#N/A,#N/A,105.18
5/8/2013,124.61,#N/A,#N/A,#N/A,#N/A,#N/A,103.79
5/9/2013,125,#N/A,#N/A,#N/A,#N/A,#N/A,103.59
5/10/2013,124.82,#N/A,#N/A,#N/A,#N/A,#N/A,101.31
5/13/2013,126.11,#N/A,#N/A,0.73,0.6,0.49,102.17
5/14/2013,126.73,#N/A,#N/A,#N/A,#N/A,#N/A,102.7
5/15/2013,126.56,#N/A,#N/A,#N/A,#N/A,#N/A,101.57
5/16/2013,127.75,#N/A,#N/A,#N/A,#N/A,#N/A,104.27
5/17/2013,127.71,#N/A,#N/A,#N/A,#N/A,#N/A,103.83
5/20/2013,128.09,#N/A,#N/A,0.85,0.96,0.57,104.55
5/21/2013,127.17,#N/A,#N/A,#N/A,#N/A,#N/A,103.1
5/22/2013,126.77,#N/A,#N/A,#N/A,#N/A,#N/A,102.14
5/23/2013,126.73,#N/A,#N/A,#N/A,#N/A,#N/A,100.46
5/24/2013,126.73,#N/A,#N/A,#N/A,#N/A,#N/A,101.24
5/27/2013,127.65,#N/A,#N/A,0.83,0.57,0.67,101.24
5/28/2013,126.82,#N/A,#N/A,#N/A,#N/A,#N/A,103.77
5/29/2013,127.08,#N/A,#N/A,#N/A,#N/A,#N/A,102.14
5/30/2013,125.34,#N/A,#N/A,#N/A,#N/A,#N/A,101.79
5/31/2013,126.43,#N/A,#N/A,#N/A,#N/A,#N/A,100.43
6/3/2013,125.89,#N/A,#N/A,0.88,0.55,0.65,101.63
6/4/2013,124.19,#N/A,#N/A,#N/A,#N/A,#N/A,102.04
6/5/2013,124.96,#N/A,#N/A,#N/A,#N/A,#N/A,103.51
6/6/2013,126.49,#N/A,#N/A,#N/A,#N/A,#N/A,103.37
6/7/2013,126.55,#N/A,#N/A,#N/A,#N/A,#N/A,104.07
6/10/2013,125.31,#N/A,#N/A,0.72,0.96,0.17,103.87
6/11/2013,124.35,#N/A,#N/A,#N/A,#N/A,#N/A,101.5
6/12/2013,126,#N/A,#N/A,#N/A,#N/A,#N/A,103.11
6/13/2013,125.27,#N/A,#N/A,#N/A,#N/A,#N/A,103.38
6/14/2013,126.3,#N/A,#N/A,#N/A,#N/A,#N/A,105.1
6/17/2013,127.24,#N/A,#N/A,0.74,0.84,0.51,105.8
6/18/2013,125.39,#N/A,#N/A,#N/A,#N/A,#N/A,105.21
6/19/2013,122.18,#N/A,#N/A,#N/A,#N/A,#N/A,105.56
6/20/2013,122.68,#N/A,#N/A,#N/A,#N/A,#N/A,102.72
6/21/2013,121.43,#N/A,#N/A,#N/A,#N/A,#N/A,100.36
6/24/2013,122.34,#N/A,#N/A,0.81,0.58,0.57,99.8
6/25/2013,123.54,#N/A,#N/A,#N/A,#N/A,#N/A,101.51
6/26/2013,124.2,#N/A,#N/A,#N/A,#N/A,#N/A,100.62
6/27/2013,123.42,#N/A,#N/A,#N/A,#N/A,#N/A,102.74
6/28/2013,123.95,#N/A,#N/A,#N/A,#N/A,#N/A,102.49
7/1/2013,123.73,96.37,#N/A,0.9,0.6,0.7,103.19
7/2/2013,123.85,#N/A,#N/A,#N/A,#N/A,#N/A,103.96
7/3/2013,123.85,#N/A,#N/A,#N/A,#N/A,#N/A,106.12
7/4/2013,124.96,#N/A,#N/A,#N/A,#N/A,#N/A,106.12
7/5/2013,125.67,#N/A,#N/A,#N/A,#N/A,#N/A,107.46
7/8/2013,126.63,#N/A,#N/A,1,0.54,0.61,107.75
7/9/2013,126.69,#N/A,#N/A,#N/A,#N/A,#N/A,107.9
7/10/2013,128.36,#N/A,#N/A,#N/A,#N/A,#N/A,108.43
7/11/2013,128.69,#N/A,#N/A,#N/A,#N/A,#N/A,108.18
7/12/2013,129.03,#N/A,#N/A,#N/A,#N/A,#N/A,109.03
7/15/2013,128.6,#N/A,#N/A,0.98,0.72,0.91,109.05
7/16/2013,128.85,#N/A,#N/A,#N/A,#N/A,#N/A,109.29
7/17/2013,129.52,#N/A,#N/A,#N/A,#N/A,#N/A,109.67
7/18/2013,129.57,#N/A,#N/A,#N/A,#N/A,#N/A,109.71
7/19/2013,129.73,#N/A,#N/A,#N/A,#N/A,#N/A,109.34
7/22/2013,129.7,#N/A,#N/A,0.98,0.74,0.74,108.82
7/23/2013,129.27,#N/A,#N/A,#N/A,#N/A,#N/A,109.27
7/24/2013,129.56,#N/A,#N/A,#N/A,#N/A,#N/A,108.23
7/25/2013,129.73,#N/A,#N/A,#N/A,#N/A,#N/A,108.1
7/26/2013,129.22,#N/A,#N/A,#N/A,#N/A,#N/A,107.57
7/29/2013,129.23,#N/A,#N/A,0.69,0.83,0.83,108.1
7/30/2013,129.27,#N/A,#N/A,#N/A,#N/A,#N/A,107.47
7/31/2013,130.44,#N/A,#N/A,#N/A,#N/A,#N/A,107.89
8/1/2013,130.53,96.58,#N/A,#N/A,#N/A,#N/A,109.94
8/2/2013,130.17,#N/A,#N/A,#N/A,#N/A,#N/A,109.63
8/5/2013,129.46,#N/A,#N/A,0.95,1.15,1.02,109.81
8/6/2013,129.12,#N/A,#N/A,#N/A,#N/A,#N/A,108.77
8/7/2013,129.67,#N/A,#N/A,#N/A,#N/A,#N/A,108.39
8/8/2013,129.07,#N/A,#N/A,#N/A,#N/A,#N/A,107.32
8/12/2013,128.98,#N/A,#N/A,0.84,0.55,0.87,109.28
8/13/2013,128.3,#N/A,#N/A,#N/A,#N/A,#N/A,110.69
8/14/2013,126.35,#N/A,#N/A,#N/A,#N/A,#N/A,110.26
8/16/2013,125.13,#N/A,#N/A,#N/A,#N/A,#N/A,111.82
8/19/2013,125.37,#N/A,#N/A,0.82,0.91,0.91,111.41
8/20/2013,124.48,#N/A,#N/A,#N/A,#N/A,#N/A,110.74
8/21/2013,125.37,#N/A,#N/A,#N/A,#N/A,#N/A,110.82
8/22/2013,126.24,#N/A,#N/A,#N/A,#N/A,#N/A,110.51
8/23/2013,125.5,#N/A,#N/A,#N/A,#N/A,#N/A,112.12
8/26/2013,123.8,#N/A,1.2,1.01,0.85,0.88,112.23
8/27/2013,124.23,#N/A,#N/A,#N/A,#N/A,#N/A,115.21
8/28/2013,124.28,#N/A,#N/A,#N/A,#N/A,#N/A,116.27
8/29/2013,124,#N/A,#N/A,#N/A,#N/A,#N/A,116.91
8/30/2013,124,#N/A,#N/A,#N/A,#N/A,#N/A,115.97
9/2/2013,124.22,#N/A,#N/A,0.73,0.86,0.7,115.97
9/3/2013,124.97,#N/A,#N/A,#N/A,#N/A,#N/A,115.49
9/4/2013,125.08,#N/A,#N/A,#N/A,#N/A,#N/A,115.65
9/5/2013,125.01,#N/A,#N/A,#N/A,#N/A,#N/A,115.81
9/6/2013,126.28,#N/A,#N/A,#N/A,#N/A,#N/A,117.15
9/10/2013,128.17,#N/A,#N/A,#N/A,#N/A,#N/A,112.1
9/11/2013,127.7,#N/A,#N/A,#N/A,#N/A,#N/A,112.37
9/12/2013,128.28,#N/A,#N/A,#N/A,#N/A,#N/A,113.11
9/13/2013,129.09,#N/A,#N/A,#N/A,#N/A,#N/A,113.31
9/16/2013,129.49,#N/A,#N/A,0.71,0.68,0.75,110.86
9/17/2013,131.01,#N/A,#N/A,#N/A,#N/A,#N/A,109.05
9/18/2013,130.55,#N/A,#N/A,#N/A,#N/A,#N/A,109.09
9/19/2013,129.28,#N/A,#N/A,#N/A,#N/A,#N/A,110.66
9/20/2013,128.7,#N/A,#N/A,#N/A,#N/A,#N/A,110.22
9/23/2013,128.31,#N/A,#N/A,0.73,0.89,0.62,108.56
9/24/2013,127.97,#N/A,#N/A,#N/A,#N/A,#N/A,107.68
9/25/2013,128.17,#N/A,#N/A,#N/A,#N/A,#N/A,109.46
9/26/2013,127.52,#N/A,#N/A,#N/A,#N/A,#N/A,108.86
9/27/2013,126.7,#N/A,#N/A,#N/A,#N/A,#N/A,109.45
9/30/2013,127.49,#N/A,#N/A,0.55,0.87,0.7,107.85
10/1/2013,127.46,96.66,#N/A,#N/A,#N/A,#N/A,107.32
10/3/2013,127.08,#N/A,#N/A,#N/A,#N/A,#N/A,109.49
10/4/2013,126.1,#N/A,#N/A,#N/A,#N/A,#N/A,109.42
10/7/2013,124.63,#N/A,#N/A,0.73,0.84,0.28,109.66
10/8/2013,124.92,#N/A,#N/A,#N/A,#N/A,#N/A,110.56
10/9/2013,127.47,#N/A,#N/A,#N/A,#N/A,#N/A,109.02
10/10/2013,128.34,#N/A,#N/A,#N/A,#N/A,#N/A,111.63
10/11/2013,128.87,#N/A,#N/A,#N/A,#N/A,#N/A,110.65
10/14/2013,127.89,#N/A,#N/A,0.82,0.56,0.58,110.13
10/15/2013,129.52,#N/A,#N/A,#N/A,#N/A,#N/A,110.67
10/17/2013,130.59,#N/A,#N/A,#N/A,#N/A,#N/A,109.55
10/18/2013,130.56,#N/A,#N/A,#N/A,#N/A,#N/A,109.4
10/21/2013,131.36,#N/A,#N/A,0.48,0.69,0.62,109.47
10/22/2013,130.51,#N/A,#N/A,#N/A,#N/A,#N/A,109.57
10/23/2013,130.81,#N/A,#N/A,#N/A,#N/A,#N/A,107.74
10/24/2013,131.55,#N/A,#N/A,#N/A,#N/A,#N/A,106.63
10/25/2013,131.92,#N/A,#N/A,#N/A,#N/A,#N/A,105.7
10/28/2013,132.77,#N/A,#N/A,0.81,0.54,0.58,108.29
10/29/2013,132.15,#N/A,#N/A,#N/A,#N/A,#N/A,108.04
10/30/2013,131.82,#N/A,#N/A,#N/A,#N/A,#N/A,108.41
10/31/2013,132.2,#N/A,#N/A,#N/A,#N/A,#N/A,107.53
11/1/2013,132.67,96.37,#N/A,#N/A,#N/A,#N/A,105.78
11/5/2013,133.66,#N/A,#N/A,#N/A,#N/A,#N/A,105.01
11/6/2013,132.08,#N/A,#N/A,#N/A,#N/A,#N/A,105.46
11/7/2013,133.68,#N/A,#N/A,#N/A,#N/A,#N/A,103.08
11/8/2013,133.78,#N/A,#N/A,#N/A,#N/A,#N/A,104.29
11/11/2013,133.33,#N/A,#N/A,0.38,0.36,0.58,105.76
11/12/2013,134.3,#N/A,#N/A,#N/A,#N/A,#N/A,106.29
11/13/2013,134.41,#N/A,#N/A,#N/A,#N/A,#N/A,106.9
11/14/2013,135.08,#N/A,#N/A,#N/A,#N/A,#N/A,108.29
11/18/2013,134.55,#N/A,#N/A,0.33,0.55,0.09,108.8
11/19/2013,134.09,#N/A,#N/A,#N/A,#N/A,#N/A,108.29
11/20/2013,135,#N/A,#N/A,#N/A,#N/A,#N/A,108.27
11/21/2013,135.58,#N/A,#N/A,#N/A,#N/A,#N/A,109.9
11/22/2013,135.29,#N/A,#N/A,#N/A,#N/A,#N/A,111.36
11/25/2013,134.98,#N/A,#N/A,0.2,0.18,0.63,110.83
11/26/2013,135.24,#N/A,#N/A,#N/A,#N/A,#N/A,112.04
11/27/2013,135.24,#N/A,#N/A,#N/A,#N/A,#N/A,111.32
11/28/2013,135.14,#N/A,#N/A,#N/A,#N/A,#N/A,111.32
11/29/2013,134.6,#N/A,#N/A,#N/A,#N/A,#N/A,111.07
12/2/2013,134.27,#N/A,#N/A,0.59,0.4,0.34,111.49
12/3/2013,134.03,#N/A,#N/A,#N/A,#N/A,#N/A,113.06
12/4/2013,133.27,#N/A,#N/A,#N/A,#N/A,#N/A,113.27
12/5/2013,135,#N/A,#N/A,#N/A,#N/A,#N/A,112.07
12/6/2013,135.15,#N/A,#N/A,#N/A,#N/A,#N/A,111.5
12/9/2013,134.72,#N/A,#N/A,0.37,0.27,0.28,110.07
12/10/2013,133.06,#N/A,#N/A,#N/A,#N/A,#N/A,108.91
12/11/2013,132.52,#N/A,#N/A,#N/A,#N/A,#N/A,109.47
12/12/2013,132.36,#N/A,#N/A,#N/A,#N/A,#N/A,108.99
12/13/2013,133.36,#N/A,#N/A,#N/A,#N/A,#N/A,108.08
12/16/2013,132.88,#N/A,#N/A,0.36,0.55,0.55,110.3
